tweet_id,airline,airline_sentiment,word,sentiment
1118,United,negative,denied,negative
1118,United,negative,lost,negative
1119,United,negative,unhappy,negative
1119,United,negative,cold,negative
1119,United,negative,freezing,negative
1121,United,negative,bs,negative
1122,United,negative,delayed,negative
1122,United,negative,fail,negative
1123,United,negative,nightmare,negative
1124,United,negative,pointless,negative
1126,United,negative,cool,positive
1128,United,negative,gross,negative
1132,United,negative,fine,positive
1132,United,negative,hard,negative
1132,United,negative,fine,positive
1133,United,neutral,refund,positive
1134,United,negative,bother,negative
1135,United,negative,broke,negative
1135,United,negative,unsafe,negative
1135,United,negative,stunning,positive
1137,United,negative,awesome,positive
1138,United,negative,unable,negative
1138,United,negative,wow,positive
1139,United,negative,refund,positive
1140,United,negative,awesome,positive
1141,United,negative,fake,negative
1142,United,negative,delay,negative
1142,United,negative,delay,negative
1142,United,negative,sick,negative
1143,United,negative,confusing,negative
1143,United,negative,lost,negative
1145,United,negative,frigid,negative
1145,United,negative,cold,negative
1145,United,negative,issue,negative
1149,United,negative,delayed,negative
1149,United,negative,lost,negative
1153,United,negative,honor,positive
1154,United,negative,dead,negative
1158,United,negative,delay,negative
1160,United,negative,worth,positive
1160,United,negative,missed,negative
1160,United,negative,shameful,negative
1161,United,negative,unfriendly,negative
1161,United,negative,hates,negative
1161,United,negative,error,negative
1162,United,negative,disabled,negative
1164,United,negative,complains,negative
1165,United,positive,love,positive
1166,United,negative,refuse,negative
1167,United,negative,unreal,positive
1168,United,negative,nightmare,negative
1170,United,negative,slow,negative
1170,United,negative,miss,negative
1173,United,negative,awesome,positive
1173,United,negative,easy,positive
1174,United,negative,excuse,negative
1174,United,negative,angry,negative
1178,United,positive,crisis,negative
1178,United,positive,missed,negative
1180,United,negative,delayed,negative
1180,United,negative,win,positive
1180,United,negative,prize,positive
1183,United,negative,discomfort,negative
1184,United,negative,delay,negative
1185,United,negative,delayed,negative
1185,United,negative,crazy,negative
1185,United,negative,delays,negative
1187,United,negative,frustratingly,negative
1187,United,negative,delay,negative
1188,United,positive,amazing,positive
1188,United,positive,sucks,negative
1189,United,negative,delayed,negative
1191,United,negative,disappointed,negative
1191,United,negative,delayed,negative
1192,United,positive,awesome,positive
1192,United,positive,helping,positive
1193,United,negative,delayed,negative
1194,United,negative,delayed,negative
1196,United,negative,complaint,negative
1197,United,negative,suck,negative
1197,United,negative,delay,negative
1198,United,negative,worst,negative
1198,United,negative,crap,negative
1198,United,negative,worthless,negative
1198,United,negative,suck,negative
1201,United,negative,delayed,negative
1203,United,negative,reasonable,positive
1205,United,negative,delay,negative
1207,United,neutral,preferably,positive
1210,United,negative,helped,positive
1210,United,negative,sharp,positive
1212,United,negative,correctly,positive
1215,United,negative,worst,negative
1215,United,negative,worst,negative
1215,United,negative,worst,negative
1215,United,negative,worst,negative
1215,United,negative,worst,negative
1215,United,negative,worst,negative
1215,United,negative,bad,negative
1216,United,negative,frustrated,negative
1218,United,negative,delayed,negative
1218,United,negative,miss,negative
1223,United,negative,lost,negative
1223,United,negative,issues,negative
1223,United,negative,pleased,positive
1224,United,negative,garbage,negative
1224,United,negative,cry,negative
1224,United,negative,limited,negative
1225,United,negative,fail,negative
1229,United,negative,lost,negative
1232,United,negative,nightmare,negative
1232,United,negative,poor,negative
1232,United,negative,issues,negative
1237,United,negative,recommend,positive
1238,United,negative,frustrated,negative
1239,United,negative,hard,negative
1239,United,negative,disappointing,negative
1240,United,positive,love,positive
1241,United,negative,issue,negative
1241,United,negative,irritated,negative
1242,United,negative,fine,positive
1243,United,negative,humor,positive
1244,United,neutral,lost,negative
1247,United,positive,glad,positive
1249,United,negative,lose,negative
1251,United,neutral,amazing,positive
1252,United,negative,failed,negative
1254,United,positive,helpful,positive
1258,United,negative,scared,negative
1259,United,negative,worst,negative
1260,United,negative,missed,negative
1261,United,negative,issue,negative
1264,United,negative,issue,negative
1265,United,positive,cool,positive
1269,United,negative,sad,negative
1269,United,negative,poorly,negative
1272,United,negative,sick,negative
1272,United,negative,lousy,negative
1272,United,negative,excuse,negative
1274,United,negative,mistakes,negative
1274,United,negative,fault,negative
1274,United,negative,blatant,negative
1274,United,negative,lie,negative
1275,United,negative,missed,negative
1276,United,negative,delay,negative
1276,United,negative,damper,negative
1278,United,negative,upgraded,positive
1280,United,negative,rude,negative
1280,United,negative,missed,negative
1280,United,negative,awful,negative
1281,United,negative,promises,positive
1281,United,negative,worse,negative
1284,United,negative,dislike,negative
1284,United,negative,delays,negative
1285,United,negative,delay,negative
1287,United,negative,shit,negative
1289,United,negative,delayed,negative
1289,United,negative,poor,negative
1290,United,negative,hilarious,positive
1294,United,negative,funny,negative
1294,United,negative,begging,negative
1294,United,negative,free,positive
1295,United,negative,wreck,negative
1296,United,negative,award,positive
1297,United,negative,unhappy,negative
1298,United,negative,incompetence,negative
1299,United,negative,displaced,negative
1299,United,negative,pleasant,positive
1304,United,negative,cool,positive
1305,United,negative,delayed,negative
1308,United,negative,delayed,negative
1308,United,negative,missed,negative
1308,United,negative,losing,negative
1309,United,negative,fine,positive
1309,United,negative,fine,positive
1312,United,negative,nice,positive
1313,United,neutral,delayed,negative
1313,United,neutral,nervous,negative
1314,United,negative,awful,negative
1314,United,negative,rude,negative
1314,United,negative,condescending,negative
1316,United,positive,refreshing,positive
1316,United,positive,pleasure,positive
1319,United,negative,aggressive,negative
1322,United,negative,complaint,negative
1324,United,negative,poor,negative
1327,United,negative,efficient,positive
1327,United,negative,friendly,positive
1327,United,negative,helpful,positive
1328,United,negative,premier,positive
1328,United,negative,broken,negative
1330,United,positive,fabulous,positive
1330,United,positive,pleasure,positive
1336,United,negative,sucks,negative
1338,United,negative,hopeless,negative
1340,United,negative,encourage,positive
1340,United,negative,blatantly,negative
1340,United,negative,stable,positive
1340,United,negative,uncomfortable,negative
1342,United,negative,inconvenience,negative
1344,United,positive,impressed,positive
1344,United,positive,super,positive
1344,United,positive,fast,positive
1345,United,positive,awesome,positive
1346,United,negative,complaint,negative
1346,United,negative,disappointed,negative
1347,United,negative,delayed,negative
1348,United,negative,savings,positive
1348,United,negative,improve,positive
1348,United,negative,unacceptable,negative
1350,United,negative,promised,positive
1350,United,negative,fail,negative
1351,United,negative,error,negative
1353,United,positive,efficient,positive
1354,United,negative,terrible,negative
1356,United,negative,glad,positive
1356,United,negative,excuse,negative
1356,United,negative,inefficiency,negative
1357,United,negative,error,negative
1358,United,negative,friendly,positive
1358,United,negative,efficient,positive
1359,United,negative,unusable,negative
1363,United,negative,stuck,negative
1363,United,negative,patience,positive
1365,United,negative,sucks,negative
1366,United,negative,peace,positive
1368,United,negative,lost,negative
1368,United,negative,joke,negative
1369,United,negative,annoying,negative
1370,United,negative,missed,negative
1370,United,negative,failure,negative
1370,United,negative,lose,negative
1375,United,negative,delays,negative
1375,United,negative,lost,negative
1375,United,negative,worst,negative
1375,United,negative,disgraceful,negative
1375,United,negative,awful,negative
1375,United,negative,horrible,negative
1377,United,negative,delay,negative
1378,United,negative,glad,positive
1379,United,negative,error,negative
1381,United,negative,refused,negative
1382,United,negative,blame,negative
1382,United,negative,fail,negative
1382,United,negative,lazy,negative
1383,United,positive,grand,positive
1384,United,negative,lack,negative
